timestamp,station_id,temperature_celsius,wind_speed_knots,pressure_hpa,humidity_percent,solar_radiation_wm2,generator_load_percent,energy_consumed_kwh,battery_level_percent,fuel_level_liters,fuel_burn_rate_lph,food_inventory_kg,station_occupancy,predicted_energy_kwh,anomaly_prediction,anomaly_status,energy_remaining_kwh,energy_consumption_per_day_kwh,energy_endurance_days,fuel_consumption_per_day_litres,fuel_endurance_days,risk_score,risk_status,recommended_fuel_litres,additional_fuel_required_litres,energy_status,fuel_status
2026-09-10 00:19:28,MAITRI,-23.12,16.09,1008.01,53.94,0.0,68.48,0.19,79.46,24991.62,26.02,4999.42,23,0.2,0,NONE,397.28,3287.07,0.12,624.54,40.02,0,NORMAL,4808.98,0.0,CRITICAL,NORMAL
2026-09-10 00:19:28,BHARATI,-30.78,29.69,1013.81,77.02,0.0,74.52,0.21,77.64,24991.63,28.32,4999.41,18,0.22,0,NONE,388.21,3577.16,0.11,679.66,36.77,0,NORMAL,5233.39,0.0,CRITICAL,NORMAL
2026-09-10 00:19:30,MAITRI,-30.88,40.79,970.01,83.0,0.0,95.93,0.21,71.22,24990.65,36.45,4999.35,23,0.22,0,ANOMALY_GENERATOR_OVERLOAD,356.11,3677.85,0.1,874.88,28.56,55,WARNING,6736.58,0.0,CRITICAL,NORMAL
2026-09-10 00:19:30,BHARATI,-37.52,67.28,952.88,91.88,0.0,93.25,0.23,57.02,24990.63,35.44,4999.32,17,0.24,0,ANOMALY_GENERATOR_OVERLOAD,285.12,3897.61,0.07,850.44,29.39,90,CRITICAL,6548.41,0.0,CRITICAL,NORMAL
2026-09-10 00:19:33,MAITRI,-18.61,12.93,1013.09,77.62,0.0,61.74,0.17,81.48,24991.59,23.46,4999.42,18,0.18,0,NONE,407.39,2963.37,0.14,563.04,44.39,0,NORMAL,4335.41,0.0,CRITICAL,NORMAL
2026-09-10 00:19:33,BHARATI,-24.81,14.09,997.22,76.49,0.0,71.46,0.2,78.56,24991.59,27.15,4999.4,26,0.21,0,NONE,392.82,3429.87,0.11,651.67,38.35,0,NORMAL,5017.89,0.0,CRITICAL,NORMAL
2026-09-10 00:19:35,MAITRI,-19.36,19.78,1014.75,56.89,0.0,64.53,0.18,80.64,24990.62,24.52,4999.35,23,0.19,0,NONE,403.2,3097.45,0.13,588.52,42.46,0,NORMAL,4531.58,0.0,CRITICAL,NORMAL
2026-09-10 00:19:35,BHARATI,-26.74,39.3,995.53,62.51,0.0,74.68,0.21,77.6,24990.59,28.38,4999.32,29,0.22,0,NONE,387.99,3584.41,0.11,681.04,36.69,0,NORMAL,5244.0,0.0,CRITICAL,NORMAL
2026-09-10 00:19:38,MAITRI,-26.94,35.64,983.5,80.76,0.0,93.21,0.21,72.04,24991.54,35.42,4999.41,33,0.22,0,ANOMALY_GENERATOR_OVERLOAD,360.18,3671.19,0.1,850.08,29.4,55,WARNING,6545.6,0.0,CRITICAL,NORMAL
2026-09-10 00:19:38,BHARATI,-29.99,45.96,976.98,73.96,0.0,93.23,0.21,72.03,24991.54,35.43,4999.4,24,0.22,0,ANOMALY_GENERATOR_OVERLOAD,360.15,3652.31,0.1,850.27,29.39,55,WARNING,6547.06,0.0,CRITICAL,NORMAL
2026-09-10 00:19:40,MAITRI,-22.79,39.18,976.6,75.97,0.0,94.65,0.19,71.61,24990.57,35.97,4999.34,28,0.2,0,ANOMALY_GENERATOR_OVERLOAD,358.03,3366.19,0.11,863.17,28.95,55,WARNING,6646.41,0.0,CRITICAL,NORMAL
2026-09-10 00:19:40,BHARATI,-27.86,40.93,985.53,89.65,0.0,92.22,0.2,72.33,24990.54,35.04,4999.32,16,0.21,0,ANOMALY_GENERATOR_OVERLOAD,361.67,3391.23,0.11,841.06,29.71,55,WARNING,6476.18,0.0,CRITICAL,NORMAL
2026-09-10 00:19:43,MAITRI,-25.41,33.23,995.86,58.78,0.0,73.68,0.2,77.89,24991.5,28.0,4999.41,30,0.21,0,NONE,389.47,3536.82,0.11,672.0,37.19,0,NORMAL,5174.36,0.0,CRITICAL,NORMAL
2026-09-10 00:19:43,BHARATI,-33.42,43.12,1014.16,63.0,0.0,78.49,0.22,76.45,24991.5,29.83,4999.4,21,0.23,0,NONE,382.26,3767.74,0.1,715.87,34.91,0,NORMAL,5512.21,0.0,CRITICAL,NORMAL
2026-09-10 00:19:45,MAITRI,-21.8,12.92,1004.85,79.01,0.0,68.29,0.19,79.51,24990.53,25.95,4999.34,26,0.2,0,NONE,397.57,3277.79,0.12,622.78,40.13,0,NORMAL,4795.41,0.0,CRITICAL,NORMAL
2026-09-10 00:19:45,BHARATI,-32.55,40.54,982.72,84.57,0.0,92.86,0.21,72.14,24990.49,35.29,4999.32,15,0.22,0,ANOMALY_GENERATOR_OVERLOAD,360.71,3608.53,0.1,846.91,29.51,55,WARNING,6521.18,0.0,CRITICAL,NORMAL
2026-09-10 00:19:48,MAITRI,-26.23,20.36,996.97,58.15,0.0,70.95,0.2,78.72,24991.46,26.96,4999.41,21,0.21,0,NONE,393.58,3405.37,0.12,647.02,38.63,0,NORMAL,4982.06,0.0,CRITICAL,NORMAL
2026-09-10 00:19:48,BHARATI,-33.23,28.65,1012.41,55.17,0.0,75.89,0.21,77.23,24991.46,28.84,4999.4,15,0.22,0,NONE,386.16,3642.73,0.11,692.12,36.11,0,NORMAL,5329.31,0.0,CRITICAL,NORMAL
2026-09-10 00:19:50,MAITRI,-26.85,17.27,1001.68,75.4,0.0,72.4,0.2,78.28,24990.49,27.51,4999.34,23,0.21,0,NONE,391.41,3474.96,0.11,660.24,37.85,0,NORMAL,5083.87,0.0,CRITICAL,NORMAL
2026-09-10 00:19:50,BHARATI,-30.33,28.21,999.44,69.09,0.0,79.64,0.22,76.11,24990.45,30.26,4999.31,32,0.23,0,NONE,380.53,3822.94,0.1,726.36,34.41,0,NORMAL,5592.97,0.0,CRITICAL,NORMAL
2026-09-10 00:19:53,MAITRI,-24.45,14.69,995.43,57.43,0.0,68.67,0.19,79.4,24991.43,26.09,4999.4,20,0.2,0,NONE,397.0,3296.11,0.12,626.26,39.91,0,NORMAL,4822.21,0.0,CRITICAL,NORMAL
2026-09-10 00:19:53,BHARATI,-21.37,36.17,996.87,73.71,0.0,63.44,0.18,80.97,24991.43,24.11,4999.4,15,0.19,0,NONE,404.84,3045.15,0.13,578.58,43.19,0,NORMAL,4455.06,0.0,CRITICAL,NORMAL
2026-09-10 00:19:55,MAITRI,-32.88,33.45,1007.06,72.05,0.0,76.72,0.21,76.98,24990.45,29.15,4999.34,18,0.22,0,NONE,384.92,3682.68,0.1,699.71,35.72,0,NORMAL,5387.76,0.0,CRITICAL,NORMAL
2026-09-10 00:19:55,BHARATI,-26.3,18.2,1001.54,72.0,0.0,71.82,0.2,78.45,24990.41,27.29,4999.31,23,0.21,0,NONE,392.27,3447.34,0.11,654.99,38.15,0,NORMAL,5043.45,0.0,CRITICAL,NORMAL
2026-09-10 00:19:58,MAITRI,-32.63,36.91,1002.52,68.1,0.0,78.46,0.22,76.46,24991.39,29.82,4999.4,23,0.23,0,NONE,382.31,3766.16,0.1,715.57,34.93,0,NORMAL,5509.9,0.0,CRITICAL,NORMAL
2026-09-10 00:19:58,BHARATI,-32.16,35.8,1007.17,63.77,0.0,81.97,0.23,75.41,24991.38,31.15,4999.39,33,0.24,0,NONE,377.05,3934.39,0.1,747.53,33.43,0,NORMAL,5756.02,0.0,CRITICAL,NORMAL
2026-09-10 00:20:00,MAITRI,-24.16,15.82,991.59,62.14,0.0,68.77,0.19,79.37,24990.41,26.13,4999.33,21,0.2,0,NONE,396.85,3300.79,0.12,627.15,39.85,0,NORMAL,4829.06,0.0,CRITICAL,NORMAL
2026-09-10 00:20:00,BHARATI,-16.33,31.13,999.97,64.12,0.0,64.14,0.18,80.76,24990.37,24.37,4999.31,30,0.19,0,NONE,403.79,3078.79,0.13,584.97,42.72,0,NORMAL,4504.27,0.0,CRITICAL,NORMAL
2026-09-10 00:20:03,MAITRI,-26.28,10.31,1014.38,67.03,0.0,74.59,0.21,77.62,24991.35,28.34,4999.4,30,0.22,0,NONE,388.11,3580.39,0.11,680.27,36.74,0,NORMAL,5238.11,0.0,CRITICAL,NORMAL
2026-09-10 00:20:03,BHARATI,-23.52,34.53,1008.34,75.38,0.0,66.1,0.18,80.17,24991.35,25.12,4999.39,16,0.19,0,NONE,400.85,3172.73,0.13,602.82,41.46,0,NORMAL,4641.7,0.0,CRITICAL,NORMAL
2026-09-10 00:20:05,MAITRI,-22.88,36.37,1005.43,76.68,0.0,72.63,0.2,78.21,24990.38,27.6,4999.33,34,0.21,0,NONE,391.06,3486.09,0.11,662.36,37.73,0,NORMAL,5100.16,0.0,CRITICAL,NORMAL
2026-09-10 00:20:05,BHARATI,-28.23,24.75,1007.56,60.47,0.0,73.04,0.2,78.09,24990.34,27.76,4999.3,21,0.21,0,NONE,390.44,3505.96,0.11,666.13,37.52,0,NORMAL,5129.22,0.0,CRITICAL,NORMAL
2026-09-10 12:23:27,MAITRI,-33.12,31.66,1001.16,51.48,800.0,80.57,0.22,100.0,24999.96,30.62,5000.0,27,0.23,0,NONE,500.0,3867.41,0.13,734.81,34.02,0,NORMAL,5658.01,0.0,CRITICAL,NORMAL
2026-09-10 12:23:27,BHARATI,-21.43,11.23,1004.55,64.48,800.0,65.9,0.18,100.0,24999.97,25.04,5000.0,21,0.19,0,NONE,500.0,3163.13,0.16,601.0,41.6,0,NORMAL,4627.67,0.0,CRITICAL,NORMAL
2026-09-10 12:23:32,MAITRI,-15.11,22.3,1013.65,75.3,800.0,61.67,0.17,100.0,24999.92,23.43,4999.99,27,0.18,0,NONE,500.0,2960.05,0.17,562.41,44.45,0,NORMAL,4330.55,0.0,CRITICAL,NORMAL
2026-09-10 12:23:32,BHARATI,-17.45,10.84,1003.37,50.92,800.0,63.32,0.18,100.0,24999.93,24.06,4999.99,25,0.18,0,NONE,500.0,3039.59,0.16,577.52,43.29,0,NORMAL,4446.93,0.0,CRITICAL,NORMAL
2026-09-10 12:23:37,MAITRI,-25.37,14.96,989.69,62.31,800.0,73.64,0.2,100.0,24999.89,27.98,4999.99,30,0.21,0,NONE,500.0,3534.81,0.14,671.61,37.22,0,NORMAL,5171.43,0.0,CRITICAL,NORMAL
2026-09-10 12:23:37,BHARATI,-31.14,23.8,993.4,57.69,800.0,78.9,0.22,100.0,24999.89,29.98,4999.99,28,0.23,0,NONE,500.0,3787.17,0.13,719.56,34.74,0,NORMAL,5540.64,0.0,CRITICAL,NORMAL
2026-09-10 12:23:42,MAITRI,-25.12,44.56,1000.34,60.97,800.0,70.98,0.2,100.0,24999.85,26.97,4999.99,24,0.21,0,NONE,500.0,3406.85,0.15,647.3,38.62,0,NORMAL,4984.22,0.0,CRITICAL,NORMAL
2026-09-10 12:23:42,BHARATI,-36.8,58.12,962.79,86.19,0.0,96.85,0.23,55.94,24999.84,36.8,4999.99,19,0.24,0,ANOMALY_GENERATOR_OVERLOAD,279.72,3899.38,0.07,883.28,28.3,90,CRITICAL,6801.27,0.0,CRITICAL,NORMAL
2026-09-10 12:23:47,MAITRI,-19.91,14.95,985.41,61.15,800.0,62.31,0.17,100.0,24999.82,23.68,4999.99,16,0.18,0,NONE,500.0,2990.89,0.17,568.27,43.99,0,NORMAL,4375.68,0.0,CRITICAL,NORMAL
2026-09-10 12:23:47,BHARATI,-27.84,59.42,982.75,86.97,800.0,98.25,0.2,100.0,24999.79,37.34,4999.99,16,0.21,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3390.25,0.15,896.05,27.9,55,WARNING,6899.61,0.0,CRITICAL,NORMAL
2026-09-10 12:23:52,MAITRI,-24.14,53.3,990.58,81.28,800.0,94.51,0.19,100.0,24999.77,35.91,4999.98,19,0.2,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3261.48,0.15,861.92,29.0,55,WARNING,6636.81,0.0,CRITICAL,NORMAL
2026-09-10 12:23:52,BHARATI,-27.76,28.46,985.73,54.27,800.0,74.94,0.21,100.0,24999.75,28.48,4999.98,27,0.22,0,NONE,500.0,3597.3,0.14,683.49,36.58,0,NORMAL,5262.84,0.0,CRITICAL,NORMAL
2026-09-10 12:23:57,MAITRI,-23.24,18.44,999.09,60.42,800.0,72.61,0.2,100.0,24999.73,27.59,4999.98,33,0.21,0,NONE,500.0,3485.06,0.14,662.16,37.75,0,NORMAL,5098.65,0.0,CRITICAL,NORMAL
2026-09-10 12:23:57,BHARATI,-34.72,11.75,1000.09,64.65,800.0,83.86,0.23,100.0,24999.7,31.86,4999.98,31,0.24,0,NONE,500.0,4025.05,0.12,764.76,32.69,0,NORMAL,5888.65,0.0,CRITICAL,NORMAL
2026-09-10 12:24:02,MAITRI,-15.45,14.54,990.47,64.59,800.0,64.83,0.18,100.0,24999.69,24.63,4999.98,34,0.19,0,NONE,500.0,3111.61,0.16,591.21,42.29,0,NORMAL,4552.28,0.0,CRITICAL,NORMAL
2026-09-10 12:24:02,BHARATI,-37.62,57.2,983.02,76.82,800.0,96.47,0.22,100.0,24999.65,36.66,4999.98,15,0.23,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3863.82,0.13,879.81,28.41,65,WARNING,6774.53,0.0,CRITICAL,NORMAL
2026-09-10 12:24:07,MAITRI,-23.39,43.45,996.07,77.23,800.0,69.56,0.19,100.0,24999.66,26.43,4999.97,25,0.2,0,NONE,500.0,3338.68,0.15,634.35,39.41,0,NORMAL,4884.49,0.0,CRITICAL,NORMAL
2026-09-10 12:24:07,BHARATI,-24.29,41.03,1012.76,74.6,800.0,68.51,0.19,100.0,24999.62,26.03,4999.98,20,0.2,0,NONE,500.0,3288.24,0.15,624.77,40.01,0,NORMAL,4810.7,0.0,CRITICAL,NORMAL
2026-09-10 12:24:12,MAITRI,-27.55,34.57,998.84,77.98,800.0,73.53,0.2,100.0,24999.62,27.94,4999.97,24,0.21,0,NONE,500.0,3529.24,0.14,670.56,37.28,0,NORMAL,5163.28,0.0,CRITICAL,NORMAL
2026-09-10 12:24:12,BHARATI,-18.67,40.77,996.28,52.99,800.0,65.41,0.18,100.0,24999.58,24.86,4999.97,27,0.19,0,NONE,500.0,3139.62,0.16,596.53,41.91,0,NORMAL,4593.26,0.0,CRITICAL,NORMAL
2026-09-10 12:24:17,MAITRI,-32.24,15.68,1010.21,50.82,800.0,77.26,0.21,100.0,24999.58,29.36,4999.97,21,0.23,0,NONE,500.0,3708.29,0.13,704.58,35.48,0,NORMAL,5425.24,0.0,CRITICAL,NORMAL
2026-09-10 12:24:17,BHARATI,-16.29,29.24,990.01,60.49,800.0,63.31,0.18,100.0,24999.55,24.06,4999.97,28,0.18,0,NONE,500.0,3038.82,0.16,577.38,43.3,0,NORMAL,4445.79,0.0,CRITICAL,NORMAL
2026-09-10 12:24:22,MAITRI,-20.18,56.45,972.64,73.95,800.0,98.54,0.18,100.0,24999.53,37.44,4999.97,23,0.19,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3138.57,0.16,898.67,27.82,55,WARNING,6919.79,0.0,CRITICAL,NORMAL
2026-09-10 12:24:22,BHARATI,-33.01,32.95,1012.49,58.14,800.0,75.66,0.21,100.0,24999.51,28.75,4999.97,15,0.22,0,NONE,500.0,3631.83,0.14,690.05,36.23,0,NORMAL,5313.36,0.0,CRITICAL,NORMAL
2026-09-10 12:24:27,MAITRI,-33.02,59.48,972.03,75.08,800.0,92.75,0.22,100.0,24999.48,35.24,4999.96,25,0.23,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3824.42,0.13,845.85,29.56,55,WARNING,6513.04,0.0,CRITICAL,NORMAL
2026-09-10 12:24:27,BHARATI,-18.66,25.63,1005.47,69.14,800.0,61.4,0.17,100.0,24999.48,23.33,4999.97,17,0.18,0,NONE,500.0,2946.99,0.17,559.93,44.65,0,NORMAL,4311.44,0.0,CRITICAL,NORMAL
2026-09-10 12:24:32,MAITRI,-25.96,26.65,1007.41,69.26,800.0,74.66,0.21,100.0,24999.44,28.37,4999.96,31,0.22,0,NONE,500.0,3583.61,0.14,680.89,36.72,0,NORMAL,5242.82,0.0,CRITICAL,NORMAL
2026-09-10 12:24:32,BHARATI,-22.32,24.57,1001.07,67.51,800.0,67.63,0.19,100.0,24999.44,25.7,4999.96,23,0.2,0,NONE,500.0,3246.33,0.15,616.8,40.53,0,NORMAL,4749.39,0.0,CRITICAL,NORMAL
2026-09-10 12:24:37,MAITRI,-39.41,78.59,953.85,92.69,0.0,93.56,0.23,56.93,24999.39,35.55,4999.96,19,0.24,0,ANOMALY_GENERATOR_OVERLOAD,284.66,4030.85,0.07,853.26,29.3,90,CRITICAL,6570.1,0.0,CRITICAL,NORMAL
2026-09-10 12:24:37,BHARATI,-16.48,39.15,1003.03,60.53,800.0,60.31,0.17,100.0,24999.41,22.92,4999.96,20,0.18,0,NONE,500.0,2894.65,0.17,549.98,45.45,0,NORMAL,4234.88,0.0,CRITICAL,NORMAL
2026-09-10 12:24:42,MAITRI,-24.18,27.79,1007.99,77.36,800.0,67.99,0.19,100.0,24999.35,25.84,4999.95,19,0.2,0,NONE,500.0,3263.69,0.15,620.1,40.32,0,NORMAL,4774.77,0.0,CRITICAL,NORMAL
2026-09-10 12:24:42,BHARATI,-33.24,32.73,999.18,57.39,800.0,81.5,0.23,100.0,24999.37,30.97,4999.96,29,0.24,0,NONE,500.0,3912.09,0.13,743.3,33.63,0,NORMAL,5723.39,0.0,CRITICAL,NORMAL
2026-09-10 12:24:47,MAITRI,-28.65,43.77,1000.27,50.68,800.0,75.48,0.21,100.0,24999.31,28.68,4999.95,26,0.22,0,NONE,500.0,3622.92,0.14,688.35,36.32,0,NORMAL,5300.33,0.0,CRITICAL,NORMAL
2026-09-10 12:24:47,BHARATI,-27.3,13.87,991.96,50.21,800.0,70.46,0.2,100.0,24999.33,26.78,4999.96,17,0.21,0,NONE,500.0,3382.2,0.15,642.62,38.9,0,NORMAL,4948.15,0.0,CRITICAL,NORMAL
2026-09-10 12:24:52,MAITRI,-20.98,42.8,985.79,79.01,800.0,65.43,0.18,100.0,24999.28,24.86,4999.95,21,0.19,0,NONE,500.0,3140.59,0.16,596.71,41.9,0,NORMAL,4594.68,0.0,CRITICAL,NORMAL
2026-09-10 12:24:53,BHARATI,-28.73,43.73,977.53,87.42,800.0,96.54,0.21,100.0,24999.28,36.69,4999.95,25,0.22,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3607.82,0.14,880.46,28.39,55,WARNING,6779.52,0.0,CRITICAL,NORMAL
2026-09-10 12:24:58,MAITRI,-25.14,37.87,1005.5,50.67,800.0,73.79,0.2,100.0,24999.24,28.04,4999.95,31,0.22,0,NONE,500.0,3542.01,0.14,672.98,37.15,0,NORMAL,5181.96,0.0,CRITICAL,NORMAL
2026-09-10 12:24:58,BHARATI,-29.77,58.28,994.1,80.41,800.0,97.51,0.2,100.0,24999.23,37.06,4999.95,15,0.21,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3468.28,0.14,889.34,28.11,55,WARNING,6847.89,0.0,CRITICAL,NORMAL
2026-09-10 12:25:03,MAITRI,-17.99,12.91,1000.92,67.32,800.0,61.89,0.17,100.0,24999.21,23.52,4999.94,20,0.18,0,NONE,500.0,2970.51,0.17,564.4,44.29,0,NORMAL,4345.86,0.0,CRITICAL,NORMAL
2026-09-10 12:25:03,BHARATI,-25.88,27.74,1012.49,74.56,800.0,70.58,0.2,100.0,24999.19,26.82,4999.95,21,0.21,0,NONE,500.0,3387.6,0.15,643.64,38.84,0,NORMAL,4956.06,0.0,CRITICAL,NORMAL
2026-09-10 12:25:08,MAITRI,-17.19,20.88,998.91,74.38,800.0,61.45,0.17,100.0,24999.17,23.35,4999.94,21,0.18,0,NONE,500.0,2949.67,0.17,560.44,44.61,0,NORMAL,4315.36,0.0,CRITICAL,NORMAL
2026-09-10 12:25:08,BHARATI,-34.78,34.35,1013.48,64.94,800.0,83.92,0.23,100.0,24999.14,31.89,4999.95,31,0.24,0,NONE,500.0,4028.21,0.12,765.36,32.66,0,NORMAL,5893.27,0.0,CRITICAL,NORMAL
2026-09-10 12:25:13,MAITRI,-15.96,41.36,990.56,54.6,800.0,61.76,0.17,100.0,24999.14,23.47,4999.94,25,0.18,0,NONE,500.0,2964.45,0.17,563.25,44.38,0,NORMAL,4336.99,0.0,CRITICAL,NORMAL
2026-09-10 12:25:13,BHARATI,-21.28,15.72,1008.65,63.38,800.0,66.54,0.18,100.0,24999.11,25.29,4999.94,23,0.19,0,NONE,500.0,3194.08,0.16,606.88,41.19,0,NORMAL,4672.94,0.0,CRITICAL,NORMAL
2026-09-10 12:25:18,MAITRI,-28.99,59.28,978.92,87.09,800.0,98.64,0.21,100.0,24999.09,37.48,4999.94,21,0.22,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3544.53,0.14,899.63,27.79,55,WARNING,6927.14,0.0,CRITICAL,NORMAL
2026-09-10 12:25:18,BHARATI,-21.33,38.53,975.3,79.67,800.0,97.09,0.2,100.0,24999.06,36.89,4999.94,33,0.21,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3388.78,0.15,885.47,28.23,55,WARNING,6818.14,0.0,CRITICAL,NORMAL
2026-09-10 12:25:23,MAITRI,-34.94,26.96,1008.93,72.33,800.0,78.08,0.22,100.0,24999.05,29.67,4999.93,16,0.23,0,NONE,500.0,3747.97,0.13,712.11,35.11,0,NORMAL,5483.28,0.0,CRITICAL,NORMAL
2026-09-10 12:25:23,BHARATI,-22.52,11.36,989.11,56.31,800.0,65.85,0.18,100.0,24999.02,25.02,4999.94,18,0.19,0,NONE,500.0,3160.86,0.16,600.56,41.63,0,NORMAL,4624.34,0.0,CRITICAL,NORMAL
2026-09-10 12:25:28,MAITRI,-21.6,15.98,1013.78,71.25,800.0,69.68,0.19,100.0,24999.01,26.48,4999.93,30,0.2,0,NONE,500.0,3344.42,0.15,635.44,39.34,0,NORMAL,4892.88,0.0,CRITICAL,NORMAL
2026-09-10 12:25:28,BHARATI,-18.75,39.2,1001.6,54.29,800.0,60.69,0.17,100.0,24998.99,23.06,4999.94,15,0.18,0,NONE,500.0,2913.14,0.17,553.5,45.17,0,NORMAL,4261.93,0.0,CRITICAL,NORMAL
2026-09-10 12:25:33,MAITRI,-20.08,11.35,1014.23,55.86,800.0,63.28,0.18,100.0,24998.98,24.05,4999.93,18,0.18,0,NONE,500.0,3037.47,0.16,577.12,43.32,0,NORMAL,4443.82,0.0,CRITICAL,NORMAL
2026-09-10 12:25:33,BHARATI,-17.83,17.63,985.35,79.29,800.0,60.53,0.17,100.0,24998.96,23.0,4999.93,17,0.18,0,NONE,500.0,2905.23,0.17,551.99,45.29,0,NORMAL,4250.35,0.0,CRITICAL,NORMAL
2026-09-10 12:25:38,MAITRI,-31.0,42.59,997.67,54.47,800.0,79.55,0.22,100.0,24998.93,30.23,4999.92,30,0.23,0,NONE,500.0,3818.22,0.13,725.46,34.46,0,NORMAL,5586.06,0.0,CRITICAL,NORMAL
2026-09-10 12:25:38,BHARATI,-33.42,13.82,1009.07,74.02,800.0,77.69,0.22,100.0,24998.92,29.52,4999.93,19,0.23,0,NONE,500.0,3729.0,0.13,708.51,35.28,0,NORMAL,5455.52,0.0,CRITICAL,NORMAL
2026-09-10 12:25:43,MAITRI,-17.83,23.6,1002.51,58.52,800.0,61.72,0.17,100.0,24998.9,23.45,4999.92,20,0.18,0,NONE,500.0,2962.39,0.17,562.85,44.41,0,NORMAL,4333.97,0.0,CRITICAL,NORMAL
2026-09-10 12:25:43,BHARATI,-36.14,58.7,983.48,77.71,800.0,92.07,0.23,100.0,24998.87,34.99,4999.93,27,0.24,0,ANOMALY_GENERATOR_OVERLOAD,500.0,4020.05,0.12,839.66,29.77,65,WARNING,6465.37,0.0,CRITICAL,NORMAL
2026-09-10 12:25:48,MAITRI,-31.24,52.15,990.0,76.48,800.0,92.9,0.21,100.0,24998.85,35.3,4999.92,19,0.22,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3619.37,0.14,847.21,29.51,55,WARNING,6523.51,0.0,CRITICAL,NORMAL
2026-09-10 12:25:48,BHARATI,-23.69,36.05,993.79,51.01,800.0,69.47,0.19,100.0,24998.83,26.4,4999.93,24,0.2,0,NONE,500.0,3334.55,0.15,633.57,39.46,0,NORMAL,4878.45,0.0,CRITICAL,NORMAL
2026-09-10 12:25:53,MAITRI,-23.79,40.76,1002.37,50.59,800.0,69.98,0.19,100.0,24998.82,26.59,4999.92,25,0.2,0,NONE,500.0,3358.97,0.15,638.2,39.17,0,NORMAL,4914.17,0.0,CRITICAL,NORMAL
2026-09-10 12:25:53,BHARATI,-29.91,44.87,991.98,70.37,800.0,92.03,0.21,100.0,24998.78,34.97,4999.92,19,0.22,0,ANOMALY_GENERATOR_OVERLOAD,500.0,3552.16,0.14,839.35,29.78,55,WARNING,6462.99,0.0,CRITICAL,NORMAL
2026-09-10 12:25:58,MAITRI,-32.85,33.0,998.09,64.61,800.0,77.49,0.22,100.0,24998.78,29.45,4999.91,20,0.23,0,NONE,500.0,3719.64,0.13,706.73,35.37,0,NORMAL,5441.84,0.0,CRITICAL,NORMAL
2026-09-10 12:25:58,BHARATI,-16.08,27.64,992.54,78.47,800.0,59.09,0.16,100.0,24998.75,22.45,4999.92,18,0.17,0,NONE,500.0,2836.23,0.18,538.88,46.39,0,NORMAL,4149.4,0.0,CRITICAL,NORMAL
2026-09-10 12:26:03,MAITRI,-23.53,30.3,995.2,75.69,800.0,69.31,0.19,100.0,24998.74,26.34,4999.91,24,0.2,0,NONE,500.0,3326.93,0.15,632.12,39.55,0,NORMAL,4867.3,0.0,CRITICAL,NORMAL
2026-09-10 12:26:03,BHARATI,-32.04,17.32,1006.68,60.22,800.0,81.85,0.23,100.0,24998.71,31.1,4999.92,33,0.24,0,NONE,500.0,3928.63,0.13,746.44,33.49,0,NORMAL,5747.58,0.0,CRITICAL,NORMAL
2026-09-10 12:26:08,MAITRI,-44.62,75.34,959.5,87.64,0.0,96.47,0.26,56.06,24998.69,36.66,4999.91,29,0.27,0,ANOMALY_GENERATOR_OVERLOAD,280.29,4485.74,0.06,879.81,28.41,90,CRITICAL,6774.57,0.0,CRITICAL,NORMAL
2026-09-10 12:26:08,BHARATI,-28.22,15.45,989.6,67.87,800.0,73.43,0.2,100.0,24998.67,27.9,4999.91,22,0.21,0,NONE,500.0,3524.71,0.14,669.7,37.33,0,NORMAL,5156.66,0.0,CRITICAL,NORMAL
2026-09-10 12:26:13,MAITRI,-34.16,16.46,999.58,78.47,800.0,83.66,0.23,100.0,24998.64,31.79,4999.9,32,0.24,0,NONE,500.0,4015.86,0.12,763.01,32.76,0,NORMAL,5875.2,0.0,CRITICAL,NORMAL
2026-09-10 12:26:13,BHARATI,-21.63,36.81,998.26,76.5,800.0,64.51,0.18,100.0,24998.64,24.52,4999.91,17,0.19,0,NONE,500.0,3096.68,0.16,588.37,42.49,0,NORMAL,4530.44,0.0,CRITICAL,NORMAL
2026-09-10 12:26:18,MAITRI,-19.03,36.9,987.19,74.41,800.0,62.18,0.17,100.0,24998.61,23.63,4999.9,18,0.18,0,NONE,500.0,2984.75,0.17,567.1,44.08,0,NORMAL,4366.69,0.0,CRITICAL,NORMAL
2026-09-10 12:26:18,BHARATI,-44.69,74.73,957.01,87.63,0.0,95.3,0.26,56.41,24998.59,36.21,4999.91,31,0.28,0,ANOMALY_GENERATOR_OVERLOAD,282.05,4527.5,0.06,869.16,28.76,90,CRITICAL,6692.51,0.0,CRITICAL,NORMAL
2026-09-10 12:26:23,MAITRI,-32.07,13.22,1013.25,61.49,800.0,75.87,0.21,100.0,24998.57,28.83,4999.9,18,0.22,0,NONE,500.0,3641.83,0.14,691.95,36.13,0,NORMAL,5327.99,0.0,CRITICAL,NORMAL
